id,field_id,data,time,date,,Value,Probability,Cumulative
1255,1,1440,13:00,02/22/2021,,,,
1256,1,1390,14:00,02/22/2021,,,,
1257,1,1440,15:00,02/22/2021,,,,
1258,1,1450,16:00,02/22/2021,,,,
1259,1,1390,17:00,02/22/2021,,,,
1260,1,1440,18:00,02/22/2021,,,,
1261,1,1390,19:00,02/22/2021,,,,
1262,1,1440,20:00,02/22/2021,,,,
1263,1,1440,21:00,02/22/2021,,,,
1264,1,1390,22:00,02/22/2021,,,,
1265,1,1390,23:00,02/22/2021,,,,
1266,1,1445,0:00,02/23/2021,,,,
1267,1,1440,1:00,02/23/2021,,,,
1268,1,1440,2:00,02/23/2021,,,,
1269,1,1390,3:00,02/23/2021,,,,
1270,1,1390,4:00,02/23/2021,,,,
1271,1,1450,5:00,02/23/2021,,,,
1272,1,1440,6:00,02/23/2021,,,,
1273,1,1440,7:00,02/23/2021,,,,
1274,1,1440,8:00,02/23/2021,,,,
1275,1,1440,9:00,02/23/2021,,,,
1276,1,1440,10:00,02/23/2021,,,,
1277,1,1390,11:00,02/23/2021,,,,
1278,1,1440,12:00,02/23/2021,,,,
1279,1,1390,13:00,02/23/2021,,,,
1280,1,1440,14:00,02/23/2021,,,,
1281,1,1390,15:00,02/23/2021,,,,
1282,1,1440,16:00,02/23/2021,,,,
1283,1,1390,17:00,02/23/2021,,,,
1284,1,1440,18:00,02/23/2021,,,,
1285,1,1440,19:00,02/23/2021,,,,
1286,1,1445,20:00,02/23/2021,,,,
1287,1,1385,21:00,02/23/2021,,,,
1288,1,1440,22:00,02/23/2021,,,,
1289,1,1390,23:00,02/23/2021,,,,
1290,1,1440,0:00,02/24/2021,,,,
1291,1,1440,1:00,02/24/2021,,,,
1292,1,1385,2:00,02/24/2021,,,,
1293,1,1440,3:00,02/24/2021,,,,
1294,1,1455,4:00,02/24/2021,,,,
1295,1,1440,5:00,02/24/2021,,,,
1296,1,1440,6:00,02/24/2021,,,,
1297,1,1390,7:00,02/24/2021,,,,
1298,1,1390,8:00,02/24/2021,,,,
1299,1,1440,9:00,02/24/2021,,,,
1300,1,1390,10:00,02/24/2021,,,,
1301,1,1390,11:00,02/24/2021,,,,
1302,1,1440,12:00,02/24/2021,,,,
1303,1,1385,13:00,02/24/2021,,,,
1304,1,1440,14:00,02/24/2021,,,,
1305,1,1390,15:00,02/24/2021,,,,
1306,1,1440,16:00,02/24/2021,,,,
1307,1,1390,17:00,02/24/2021,,,,
1308,1,1440,18:00,02/24/2021,,,,
1309,1,1440,19:00,02/24/2021,,,,
1310,1,1440,20:00,02/24/2021,,,,
1311,1,1440,21:00,02/24/2021,,,,
1312,1,1390,22:00,02/24/2021,,,,
1313,1,1440,23:00,02/24/2021,,,,
1314,1,1440,0:00,02/25/2021,,,,
1315,1,1440,1:00,02/25/2021,,,,
1316,1,1390,2:00,02/25/2021,,,,
1317,1,1390,3:00,02/25/2021,,,,
1318,1,1440,4:00,02/25/2021,,,,
1319,1,1390,5:00,02/25/2021,,,,
1320,1,1440,6:00,02/25/2021,,,,
1321,1,1390,7:00,02/25/2021,,,,
1322,1,1440,8:00,02/25/2021,,,,
1323,1,1390,9:00,02/25/2021,,,,
1324,1,1440,10:00,02/25/2021,,,,
1325,1,1440,11:00,02/25/2021,,,,
1326,1,1390,12:00,02/25/2021,,,,
1327,1,1440,13:00,02/25/2021,,,,
1328,1,1390,14:00,02/25/2021,,,,
1329,1,1440,15:00,02/25/2021,,,,
1330,1,1390,16:00,02/25/2021,,,,
1331,1,1390,17:00,02/25/2021,,,,
1332,1,1440,18:00,02/25/2021,,,,
1333,1,1440,19:00,02/25/2021,,,,
1334,1,1390,20:00,02/25/2021,,,,
1335,1,1390,21:00,02/25/2021,,,,
1336,1,1390,22:00,02/25/2021,,,,
1337,1,1390,23:00,02/25/2021,,,,
1338,1,1390,0:00,02/26/2021,,,,
1339,1,1385,1:00,02/26/2021,,,,
1340,1,1390,2:00,02/26/2021,,,,
1341,1,1440,3:00,02/26/2021,,,,
1342,1,1440,4:00,02/26/2021,,,,
1343,1,1440,5:00,02/26/2021,,,,
1344,1,1390,6:00,02/26/2021,,,,
1345,1,1440,7:00,02/26/2021,,,,
1346,1,1440,8:00,02/26/2021,,,,
1347,1,1440,9:00,02/26/2021,,,,
1348,1,1440,10:00,02/26/2021,,,,
1349,1,1390,11:00,02/26/2021,,,,
1350,1,1440,12:00,02/26/2021,,,,
1351,1,1390,13:00,02/26/2021,,,,
1352,1,1390,14:00,02/26/2021,,,,
1353,1,1440,15:00,02/26/2021,,,,
1354,1,1390,16:00,02/26/2021,,,,
1355,1,1390,17:00,02/26/2021,,,,
1356,1,1440,18:00,02/26/2021,,,,
1357,1,1390,19:00,02/26/2021,,,,
1358,1,1390,20:00,02/26/2021,,,,
1359,1,1440,21:00,02/26/2021,,,,
1360,1,1390,22:00,02/26/2021,,,,
1361,1,1390,23:00,02/26/2021,,,,
1362,1,1440,0:00,02/27/2021,,,,
1363,1,1440,1:00,02/27/2021,,,,
1364,1,1440,2:00,02/27/2021,,,,
1365,1,1390,3:00,02/27/2021,,,,
1366,1,1390,4:00,02/27/2021,,,,
1367,1,1440,5:00,02/27/2021,,,,
1368,1,1440,6:00,02/27/2021,,,,
1369,1,1390,7:00,02/27/2021,,,,
1370,1,1440,8:00,02/27/2021,,,,
1371,1,1390,9:00,02/27/2021,,,,
1372,1,1390,10:00,02/27/2021,,,,
1373,1,1440,11:00,02/27/2021,,,,
1374,1,1440,12:00,02/27/2021,,,,
1375,1,1440,13:00,02/27/2021,,,,
1376,1,1440,14:00,02/27/2021,,,,
1377,1,1445,15:00,02/27/2021,,,,
1378,1,1390,16:00,02/27/2021,,,,
1379,1,1390,17:00,02/27/2021,,,,
1380,1,1390,18:00,02/27/2021,,,,
1381,1,1440,19:00,02/27/2021,,,,
1382,1,1440,20:00,02/27/2021,,,,
1383,1,1440,21:00,02/27/2021,,,,
1384,1,1440,22:00,02/27/2021,,,,
1385,1,1455,23:00,02/27/2021,,,,
1386,1,1440,0:00,02/28/2021,,,,
1387,1,1440,1:00,02/28/2021,,,,
1388,1,1440,2:00,02/28/2021,,,,
1389,1,1440,3:00,02/28/2021,,,,
1390,1,1390,4:00,02/28/2021,,,,
1391,1,1440,5:00,02/28/2021,,,,
1392,1,1390,6:00,02/28/2021,,,,
1393,1,1440,7:00,02/28/2021,,,,
1394,1,1440,8:00,02/28/2021,,,,
1395,1,1440,9:00,02/28/2021,,,,
1396,1,1390,10:00,02/28/2021,,,,
1397,1,1440,11:00,02/28/2021,,,,
1398,1,1440,12:00,02/28/2021,,,,
1399,1,1385,13:00,02/28/2021,,,,
1400,1,1390,14:00,02/28/2021,,,,
1401,1,1440,15:00,02/28/2021,,,,
1402,1,1390,16:00,02/28/2021,,,,
1403,1,1450,17:00,02/28/2021,,,,
1404,1,1390,18:00,02/28/2021,,,,
1405,1,1440,19:00,02/28/2021,,,,
1406,1,1440,20:00,02/28/2021,,,,
1407,1,1390,21:00,02/28/2021,,,,
1408,1,1390,22:00,02/28/2021,,,,
1409,1,1390,23:00,02/28/2021,,,,
1410,1,1390,0:00,03/01/2021,,,,
1411,1,1440,1:00,03/01/2021,,,,
1412,1,1390,2:00,03/01/2021,,,,
1413,1,1445,3:00,03/01/2021,,,,
1414,1,1440,4:00,03/01/2021,,,,
1415,1,1440,5:00,03/01/2021,,,,
1416,1,1440,6:00,03/01/2021,,,,
1417,1,1390,7:00,03/01/2021,,,,
1418,1,1390,8:00,03/01/2021,,,,
1419,1,1395,9:00,03/01/2021,,,,
1420,1,1390,10:00,03/01/2021,,,,
1421,1,1390,11:00,03/01/2021,,,,
1422,1,1390,12:00,03/01/2021,,,,
1423,1,1440,13:00,03/01/2021,,,,
1424,1,1440,14:00,03/01/2021,,,,
1425,1,1390,15:00,03/01/2021,,,,
1426,1,1440,16:00,03/01/2021,,,,
1427,1,1395,17:00,03/01/2021,,,,
1428,1,1390,18:00,03/01/2021,,,,
1429,1,1445,19:00,03/01/2021,,,,
1430,1,1390,20:00,03/01/2021,,,,
1431,1,1390,21:00,03/01/2021,,,,
1432,1,1440,22:00,03/01/2021,,,,
1433,1,1390,23:00,03/01/2021,,,,
1434,1,1390,0:00,03/02/2021,,,,
1435,1,1440,1:00,03/02/2021,,,,
1436,1,1440,2:00,03/02/2021,,,,
1437,1,1395,3:00,03/02/2021,,,,
1438,1,1390,4:00,03/02/2021,,,,
1439,1,1440,5:00,03/02/2021,,,,
1440,1,1390,6:00,03/02/2021,,,,
1441,1,1450,7:00,03/02/2021,,,,
1442,1,1390,8:00,03/02/2021,,,,
1443,1,1450,9:00,03/02/2021,,,,
1444,1,1445,10:00,03/02/2021,,,,
1445,1,1440,11:00,03/02/2021,,,,
1446,1,1440,12:00,03/02/2021,,,,
1447,1,1440,13:00,03/02/2021,,,,
1448,1,1390,14:00,03/02/2021,,,,
1449,1,1390,15:00,03/02/2021,,,,
1450,1,1390,16:00,03/02/2021,,,,
1451,1,1440,17:00,03/02/2021,,,,
1452,1,1440,18:00,03/02/2021,,,,
1453,1,1440,19:00,03/02/2021,,,,
1454,1,1440,20:00,03/02/2021,,,,
1455,1,1390,21:00,03/02/2021,,,,
1456,1,1390,22:00,03/02/2021,,,,
1457,1,1390,23:00,03/02/2021,,,,
1458,1,1390,0:00,03/03/2021,,,,
1459,1,1440,1:00,03/03/2021,,,,
1460,1,1445,2:00,03/03/2021,,,,
1461,1,1440,3:00,03/03/2021,,,,
1462,1,1390,4:00,03/03/2021,,,,
1463,1,1390,5:00,03/03/2021,,,,
1464,1,1390,6:00,03/03/2021,,,,
1465,1,1380,7:00,03/03/2021,,,,
1466,1,1445,8:00,03/03/2021,,,,
1467,1,1440,9:00,03/03/2021,,,,
1468,1,1390,10:00,03/03/2021,,,,
1469,1,1440,11:00,03/03/2021,,,,
1470,1,1445,12:00,03/03/2021,,,,
1471,1,1440,13:00,03/03/2021,,,,
1472,1,1390,14:00,03/03/2021,,,,
1473,1,1440,15:00,03/03/2021,,,,
1474,1,1390,16:00,03/03/2021,,,,
1475,1,1440,17:00,03/03/2021,,,,
1476,1,1440,18:00,03/03/2021,,,,
1477,1,1440,19:00,03/03/2021,,,,
1478,1,1390,20:00,03/03/2021,,,,
1479,1,1390,21:00,03/03/2021,,,,
1480,1,1390,22:00,03/03/2021,,,,
1481,1,1390,23:00,03/03/2021,,,,
1482,1,1440,0:00,03/04/2021,,,,
1483,1,1440,1:00,03/04/2021,,,,
1484,1,1390,2:00,03/04/2021,,,,
1485,1,1440,3:00,03/04/2021,,,,
1486,1,1390,4:00,03/04/2021,,,,
1487,1,1390,5:00,03/04/2021,,,,
1488,1,1445,6:00,03/04/2021,,,,
1489,1,1440,7:00,03/04/2021,,,,
1490,1,1390,8:00,03/04/2021,,,,
1491,1,1440,9:00,03/04/2021,,,,
1492,1,1440,10:00,03/04/2021,,,,
1493,1,1390,11:00,03/04/2021,,,,
1494,1,1440,12:00,03/04/2021,,,,
1495,1,1440,13:00,03/04/2021,,,,
1496,1,1390,14:00,03/04/2021,,,,
1497,1,1390,15:00,03/04/2021,,,,
1498,1,1440,16:00,03/04/2021,,,,
1499,1,1440,17:00,03/04/2021,,,,
1500,1,1440,18:00,03/04/2021,,,,
1501,1,1390,19:00,03/04/2021,,,,
1502,1,1390,20:00,03/04/2021,,,,
1503,1,1440,21:00,03/04/2021,,,,
1504,1,1390,22:00,03/04/2021,,,,
1505,1,1390,23:00,03/04/2021,,,,
1506,1,1440,0:00,03/05/2021,,,,
1507,1,1440,1:00,03/05/2021,,,,
1508,1,1390,2:00,03/05/2021,,,,
1509,1,1390,3:00,03/05/2021,,,,
1510,1,1395,4:00,03/05/2021,,,,
1511,1,1440,5:00,03/05/2021,,,,
1512,1,1440,6:00,03/05/2021,,,,
1513,1,1440,7:00,03/05/2021,,,,
1514,1,1440,8:00,03/05/2021,,,,
1515,1,1440,9:00,03/05/2021,,,,
1516,1,1440,10:00,03/05/2021,,,,
1517,1,1440,11:00,03/05/2021,,,,
1518,1,1390,12:00,03/05/2021,,,,
1519,1,1440,13:00,03/05/2021,,,,
1520,1,1440,14:00,03/05/2021,,,,
1521,1,1440,15:00,03/05/2021,,,,
1522,1,1440,16:00,03/05/2021,,,,
1523,1,1390,17:00,03/05/2021,,,,
1524,1,1390,18:00,03/05/2021,,,,
1525,1,1390,19:00,03/05/2021,,,,
1526,1,1440,20:00,03/05/2021,,,,
1527,1,1440,21:00,03/05/2021,,,,
1528,1,1440,22:00,03/05/2021,,,,
1529,1,1390,23:00,03/05/2021,,,,
1530,1,1390,0:00,03/06/2021,,,,
1531,1,1390,1:00,03/06/2021,,,,
1532,1,1440,2:00,03/06/2021,,,,
1533,1,1440,3:00,03/06/2021,,,,
1534,1,1440,4:00,03/06/2021,,,,
1535,1,1390,5:00,03/06/2021,,,,
1536,1,1440,6:00,03/06/2021,,,,
1537,1,1440,7:00,03/06/2021,,,,
1538,1,1455,8:00,03/06/2021,,,,
1539,1,1445,9:00,03/06/2021,,,,
1540,1,1390,10:00,03/06/2021,,,,
1541,1,1390,11:00,03/06/2021,,,,
1542,1,1440,12:00,03/06/2021,,,,
1543,1,1390,13:00,03/06/2021,,,,
1544,1,1390,14:00,03/06/2021,,,,
1545,1,1390,15:00,03/06/2021,,,,
1546,1,1440,16:00,03/06/2021,,,,
1547,1,1390,17:00,03/06/2021,,,,
1548,1,1390,18:00,03/06/2021,,,,
1549,1,1390,19:00,03/06/2021,,,,
1550,1,1390,20:00,03/06/2021,,,,
1551,1,1445,21:00,03/06/2021,,,,
1552,1,1390,22:00,03/06/2021,,,,
1553,1,1385,23:00,03/06/2021,,,,
1554,1,1390,0:00,03/07/2021,,,,
1555,1,1440,1:00,03/07/2021,,,,
1556,1,1440,2:00,03/07/2021,,,,
1557,1,1390,3:00,03/07/2021,,,,
1558,1,1440,4:00,03/07/2021,,,,
1559,1,1390,5:00,03/07/2021,,,,
1560,1,1440,6:00,03/07/2021,,,,
1561,1,1440,7:00,03/07/2021,,,,
1562,1,1390,8:00,03/07/2021,,,,
1563,1,1440,9:00,03/07/2021,,,,
1564,1,1445,10:00,03/07/2021,,,,
1565,1,1390,11:00,03/07/2021,,,,
1566,1,1390,12:00,03/07/2021,,,,
1567,1,1440,13:00,03/07/2021,,,,
1568,1,1390,14:00,03/07/2021,,,,
1569,1,1440,15:00,03/07/2021,,,,
1570,1,1390,16:00,03/07/2021,,,,
1571,1,1390,17:00,03/07/2021,,,,
1572,1,1390,18:00,03/07/2021,,,,
1573,1,1440,19:00,03/07/2021,,,,
1574,1,1390,20:00,03/07/2021,,,,
1575,1,1390,21:00,03/07/2021,,,,
1576,1,1390,22:00,03/07/2021,,,,
1577,1,1390,23:00,03/07/2021,,,,
1578,1,1440,0:00,03/08/2021,,,,
1579,1,1440,1:00,03/08/2021,,,,
1580,1,1390,2:00,03/08/2021,,,,
1581,1,1390,3:00,03/08/2021,,,,
1582,1,1390,4:00,03/08/2021,,,,
1583,1,1440,5:00,03/08/2021,,,,
1584,1,1390,6:00,03/08/2021,,,,
1585,1,1390,7:00,03/08/2021,,,,
1586,1,1440,8:00,03/08/2021,,,,
1587,1,1390,9:00,03/08/2021,,,,
1588,1,1395,10:00,03/08/2021,,,,
1589,1,1390,11:00,03/08/2021,,,,
1590,1,1390,12:00,03/08/2021,,,,
1591,1,1395,13:00,03/08/2021,,,,
1592,1,1390,14:00,03/08/2021,,,,
1593,1,1390,15:00,03/08/2021,,,,
1594,1,1390,16:00,03/08/2021,,,,
1595,1,1390,17:00,03/08/2021,,,,
1596,1,1390,18:00,03/08/2021,,,,
1597,1,1390,19:00,03/08/2021,,,,
1598,1,1445,20:00,03/08/2021,,,,
1599,1,1390,21:00,03/08/2021,,,,
1600,1,1390,22:00,03/08/2021,,,,
1601,1,1390,23:00,03/08/2021,,,,
1602,1,1440,0:00,03/09/2021,,,,
1603,1,1440,1:00,03/09/2021,,,,
1604,1,1390,2:00,03/09/2021,,,,
1605,1,1390,3:00,03/09/2021,,,,
1606,1,1390,4:00,03/09/2021,,,,
1607,1,1440,5:00,03/09/2021,,,,
1608,1,1440,6:00,03/09/2021,,,,
1609,1,1440,7:00,03/09/2021,,,,
1610,1,1390,8:00,03/09/2021,,,,
1611,1,1440,9:00,03/09/2021,,,,
1612,1,1440,10:00,03/09/2021,,,,
1613,1,1440,11:00,03/09/2021,,,,
1614,1,1440,12:00,03/09/2021,,,,
1615,1,1455,13:00,03/09/2021,,,,
1616,1,1455,14:00,03/09/2021,,,,
1617,1,1390,15:00,03/09/2021,,,,
1618,1,1390,16:00,03/09/2021,,,,
1619,1,1440,17:00,03/09/2021,,,,
1620,1,1390,18:00,03/09/2021,,,,
1621,1,1390,19:00,03/09/2021,,,,
1622,1,1440,20:00,03/09/2021,,,,
1623,1,1390,21:00,03/09/2021,,,,
1624,1,1390,22:00,03/09/2021,,,,
1625,1,1390,23:00,03/09/2021,,,,
1626,1,1390,0:00,03/10/2021,,,,
1627,1,1390,1:00,03/10/2021,,,,
1628,1,1390,2:00,03/10/2021,,,,
1629,1,1390,3:00,03/10/2021,,,,
1630,1,1440,4:00,03/10/2021,,,,
1631,1,1390,5:00,03/10/2021,,,,
1632,1,1390,6:00,03/10/2021,,,,
1633,1,1390,7:00,03/10/2021,,,,
1634,1,1440,8:00,03/10/2021,,,,
1635,1,1390,9:00,03/10/2021,,,,
1636,1,1440,10:00,03/10/2021,,,,
1637,1,1390,11:00,03/10/2021,,,,
1638,1,1390,12:00,03/10/2021,,,,
1639,1,1390,13:00,03/10/2021,,,,
1640,1,1440,14:00,03/10/2021,,,,
1641,1,1440,15:00,03/10/2021,,,,
1642,1,1390,16:00,03/10/2021,,,,
1643,1,1440,17:00,03/10/2021,,,,
1644,1,1440,18:00,03/10/2021,,,,
1645,1,1390,19:00,03/10/2021,,,,
1646,1,1390,20:00,03/10/2021,,,,
1647,1,1390,21:00,03/10/2021,,,,
1648,1,1380,22:00,03/10/2021,,,,
1649,1,1440,23:00,03/10/2021,,,,
1650,1,1440,0:00,03/11/2021,,,,
1651,1,1390,1:00,03/11/2021,,,,
1652,1,1455,2:00,03/11/2021,,,,
1653,1,1390,3:00,03/11/2021,,,,
1654,1,1390,4:00,03/11/2021,,,,
1655,1,1450,5:00,03/11/2021,,,,
1656,1,1440,6:00,03/11/2021,,,,
1657,1,1390,7:00,03/11/2021,,,,
1658,1,1440,8:00,03/11/2021,,,,
1659,1,1440,9:00,03/11/2021,,,,
1660,1,1440,10:00,03/11/2021,,,,
1661,1,1440,11:00,03/11/2021,,,,
1662,1,1440,12:00,03/11/2021,,,,
1663,1,1440,13:00,03/11/2021,,,,
1664,1,1440,14:00,03/11/2021,,,,
1665,1,1440,15:00,03/11/2021,,,,
1666,1,1440,16:00,03/11/2021,,,,
1667,1,1440,17:00,03/11/2021,,,,
1668,1,1440,18:00,03/11/2021,,,,
1669,1,1440,19:00,03/11/2021,,,,
1670,1,1440,20:00,03/11/2021,,,,
1671,1,1440,21:00,03/11/2021,,,,
1672,1,1385,22:00,03/11/2021,,,,
1673,1,1440,23:00,03/11/2021,,,,
1674,1,1440,0:00,03/12/2021,,,,
1675,1,1440,1:00,03/12/2021,,,,
1676,1,1440,2:00,03/12/2021,,,,
1677,1,1440,3:00,03/12/2021,,,,
1678,1,1390,4:00,03/12/2021,,,,
1679,1,1440,5:00,03/12/2021,,,,
1680,1,1390,6:00,03/12/2021,,,,
1681,1,1440,7:00,03/12/2021,,,,
1682,1,1440,8:00,03/12/2021,,,,
1683,1,1390,9:00,03/12/2021,,,,
1684,1,1390,10:00,03/12/2021,,,,
1685,1,1450,11:00,03/12/2021,,,,
1686,1,1450,12:00,03/12/2021,,,,
1687,1,1440,13:00,03/12/2021,,,,
1688,1,1445,14:00,03/12/2021,,,,
1689,1,1390,15:00,03/12/2021,,,,
1690,1,1440,16:00,03/12/2021,,,,
1691,1,1440,17:00,03/12/2021,,,,
1692,1,1385,18:00,03/12/2021,,,,
1693,1,1395,19:00,03/12/2021,,,,
1694,1,1440,20:00,03/12/2021,,,,
1695,1,1440,21:00,03/12/2021,,,,
1696,1,1390,22:00,03/12/2021,,,,
1697,1,1440,23:00,03/12/2021,,,,
1698,1,1440,0:00,03/13/2021,,,,
1699,1,1390,1:00,03/13/2021,,,,
1700,1,1390,2:00,03/13/2021,,,,
1701,1,1440,3:00,03/13/2021,,,,
1702,1,1440,4:00,03/13/2021,,,,
1703,1,1440,5:00,03/13/2021,,,,
1704,1,1385,6:00,03/13/2021,,,,
1705,1,1390,7:00,03/13/2021,,,,
1706,1,1440,8:00,03/13/2021,,,,
1707,1,1390,9:00,03/13/2021,,,,
1708,1,1440,10:00,03/13/2021,,,,
1709,1,1390,11:00,03/13/2021,,,,
1710,1,1440,12:00,03/13/2021,,,,
1711,1,1390,13:00,03/13/2021,,,,
1712,1,1390,14:00,03/13/2021,,,,
1713,1,1390,15:00,03/13/2021,,,,
1714,1,1440,16:00,03/13/2021,,,,
1715,1,1440,17:00,03/13/2021,,,,
1716,1,1440,18:00,03/13/2021,,,,
1717,1,1440,19:00,03/13/2021,,,,
1718,1,1440,20:00,03/13/2021,,,,
1719,1,1390,21:00,03/13/2021,,,,
1720,1,1390,22:00,03/13/2021,,,,
1721,1,1440,23:00,03/13/2021,,,,
1722,1,1440,0:00,03/14/2021,,,,
1723,1,1440,1:00,03/14/2021,,,,
1724,1,1385,2:00,03/14/2021,,,,
1725,1,1440,3:00,03/14/2021,,,,
1726,1,1440,4:00,03/14/2021,,,,
1727,1,1390,5:00,03/14/2021,,,,
1728,1,1440,6:00,03/14/2021,,,,
1729,1,1390,7:00,03/14/2021,,,,
1730,1,1440,8:00,03/14/2021,,,,
1731,1,1440,9:00,03/14/2021,,,,
1732,1,1440,10:00,03/14/2021,,,,
1733,1,1390,11:00,03/14/2021,,,,
1734,1,1440,12:00,03/14/2021,,,,
1735,1,1440,13:00,03/14/2021,,,,
1736,1,1390,14:00,03/14/2021,,,,
1737,1,1390,15:00,03/14/2021,,,,
1738,1,1390,16:00,03/14/2021,,,,
1739,1,1440,17:00,03/14/2021,,,,
1740,1,1440,18:00,03/14/2021,,,,
1741,1,1390,19:00,03/14/2021,,,,
1742,1,1440,20:00,03/14/2021,,,,
1743,1,1440,21:00,03/14/2021,,,,
1744,1,1390,22:00,03/14/2021,,,,
1745,1,1440,23:00,03/14/2021,,,,
1746,1,1390,0:00,03/15/2021,,,,
1747,1,1440,1:00,03/15/2021,,,,
1748,1,1455,2:00,03/15/2021,,,,
1749,1,1390,3:00,03/15/2021,,,,
1750,1,1440,4:00,03/15/2021,,,,
1751,1,1390,5:00,03/15/2021,,,,
1752,1,1445,6:00,03/15/2021,,,,
1753,1,1390,7:00,03/15/2021,,,,
1754,1,1440,8:00,03/15/2021,,,,
1755,1,1390,9:00,03/15/2021,,,,
1756,1,1390,10:00,03/15/2021,,,,
1757,1,1445,11:00,03/15/2021,,,,
1758,1,1440,12:00,03/15/2021,,,,
1759,1,1440,13:00,03/15/2021,,,,
1760,1,1440,14:00,03/15/2021,,,,
1761,1,1390,15:00,03/15/2021,,,,
1762,1,1440,16:00,03/15/2021,,,,
1763,1,1390,17:00,03/15/2021,,,,
1764,1,1395,18:00,03/15/2021,,,,
1765,1,1390,19:00,03/15/2021,,,,
1766,1,1440,20:00,03/15/2021,,,,
1767,1,1390,21:00,03/15/2021,,,,
1768,1,1440,22:00,03/15/2021,,,,
1769,1,1440,23:00,03/15/2021,,,,
1770,1,1390,0:00,03/16/2021,,,,
1771,1,1390,1:00,03/16/2021,,,,
1772,1,1395,2:00,03/16/2021,,,,
1773,1,1445,3:00,03/16/2021,,,,
1774,1,1395,4:00,03/16/2021,,,,
1775,1,1440,5:00,03/16/2021,,,,
1776,1,1390,6:00,03/16/2021,,,,
1777,1,1440,7:00,03/16/2021,,,,
1778,1,1390,8:00,03/16/2021,,,,
1779,1,1440,9:00,03/16/2021,,,,
1780,1,1390,10:00,03/16/2021,,,,
1781,1,1440,11:00,03/16/2021,,,,
1782,1,1390,12:00,03/16/2021,,,,
1783,1,1440,13:00,03/16/2021,,,,
1784,1,1440,14:00,03/16/2021,,,,
1785,1,1440,15:00,03/16/2021,,,,
1786,1,1390,16:00,03/16/2021,,,,
1787,1,1390,17:00,03/16/2021,,,,
1788,1,1380,18:00,03/16/2021,,,,
1789,1,1440,19:00,03/16/2021,,,,
1790,1,1390,20:00,03/16/2021,,,,
1791,1,1390,21:00,03/16/2021,,,,
1792,1,1390,22:00,03/16/2021,,,,
1793,1,1440,23:00,03/16/2021,,,,
1794,1,1440,0:00,03/17/2021,,,,
1795,1,1440,1:00,03/17/2021,,,,
1796,1,1390,2:00,03/17/2021,,,,
1797,1,1390,3:00,03/17/2021,,,,
1798,1,1390,4:00,03/17/2021,,,,
1799,1,1390,5:00,03/17/2021,,,,
1800,1,1390,6:00,03/17/2021,,,,
1801,1,1440,7:00,03/17/2021,,,,
1802,1,1440,8:00,03/17/2021,,,,
1803,1,1440,9:00,03/17/2021,,,,
1804,1,1440,10:00,03/17/2021,,,,
1805,1,1390,11:00,03/17/2021,,,,
1806,1,1440,12:00,03/17/2021,,,,
1807,1,1390,13:00,03/17/2021,,,,
1808,1,1390,14:00,03/17/2021,,,,
1809,1,1390,15:00,03/17/2021,,,,
1810,1,1385,16:00,03/17/2021,,,,
1811,1,1390,17:00,03/17/2021,,,,
1812,1,1440,18:00,03/17/2021,,,,
1813,1,1440,19:00,03/17/2021,,,,
1814,1,1390,20:00,03/17/2021,,,,
1815,1,1440,21:00,03/17/2021,,,,
1816,1,1440,22:00,03/17/2021,,,,
1817,1,1390,23:00,03/17/2021,,,,
1818,1,1440,0:00,03/18/2021,,,,
1819,1,1440,1:00,03/18/2021,,,,
1820,1,1440,2:00,03/18/2021,,,,
1821,1,1390,3:00,03/18/2021,,,,
1822,1,1390,4:00,03/18/2021,,,,
1823,1,1440,5:00,03/18/2021,,,,
1824,1,1390,6:00,03/18/2021,,,,
1825,1,1390,7:00,03/18/2021,,,,
1826,1,1440,8:00,03/18/2021,,,,
1827,1,1440,9:00,03/18/2021,,,,
1828,1,1440,10:00,03/18/2021,,,,
1829,1,1440,11:00,03/18/2021,,,,
1830,1,1390,12:00,03/18/2021,,,,
1831,1,1440,13:00,03/18/2021,,,,
1832,1,1440,14:00,03/18/2021,,,,
1833,1,1445,15:00,03/18/2021,,,,
1834,1,1390,16:00,03/18/2021,,,,
1835,1,1440,17:00,03/18/2021,,,,
1836,1,1390,18:00,03/18/2021,,,,
1837,1,1440,19:00,03/18/2021,,,,
1838,1,1390,20:00,03/18/2021,,,,
1839,1,1440,21:00,03/18/2021,,,,
1840,1,1440,22:00,03/18/2021,,,,
1841,1,1390,23:00,03/18/2021,,,,
1842,1,1390,0:00,03/19/2021,,,,
1843,1,1390,1:00,03/19/2021,,,,
1844,1,1390,2:00,03/19/2021,,,,
1845,1,1440,3:00,03/19/2021,,,,
1846,1,1390,4:00,03/19/2021,,,,
1847,1,1440,5:00,03/19/2021,,,,
1848,1,1390,6:00,03/19/2021,,,,
1849,1,1455,7:00,03/19/2021,,,,
1850,1,1390,8:00,03/19/2021,,,,
1851,1,1390,9:00,03/19/2021,,,,
1852,1,1390,10:00,03/19/2021,,,,
1853,1,1390,11:00,03/19/2021,,,,
1854,1,1450,12:00,03/19/2021,,,,
1855,1,1440,13:00,03/19/2021,,,,
1856,1,1445,14:00,03/19/2021,,,,
1857,1,1390,15:00,03/19/2021,,,,
1858,1,1440,16:00,03/19/2021,,,,
1859,1,1390,17:00,03/19/2021,,,,
1860,1,1445,18:00,03/19/2021,,,,
1861,1,1440,19:00,03/19/2021,,,,
